startingAirport,destinationAirport,isBasicEconomy,isNonStop,AirlineCode,transferAirport,departureTime,arrivalTime,totalFlightTime,elapsedDays,totalTravelDistance,fareBasisCode,baseFare,totalFare
8,11,False,False,35,94,1650202200,1650225240,14940,0,1144,390,834.42,920.6
12,10,False,False,34,236,1650200220,1650245040,30360,0,1909,242,607.44,685.6
12,0,False,False,37,246,1650200220,1650255300,26400,1,2439,121,497.68,568.71
11,9,False,False,59,107,1650228600,1650292080,26220,1,2341,347,482.79,552.7
15,2,False,False,15,114,1650261540,1650293880,28500,1,3111,363,675.35,749.6
9,1,False,False,30,114,1650256860,1650286320,24060,1,2643,122,315.35,362.6
8,15,False,False,56,119,1650204000,1650242460,28260,0,2797,96,422.33,477.61
14,10,False,False,56,167,1650204600,1650229680,16560,0,1392,343,328.38,376.61
9,1,False,False,7,192,1650202380,1650227460,22440,0,2643,62,267.91,311.6
2,4,False,False,7,167,1650208800,1650228660,17460,0,1391,55,213.95,252.1
15,9,False,False,7,192,1650224220,1650243540,11640,0,999,53,155.35,190.6
7,3,False,False,56,80,1650213660,1650245640,21780,0,1842,343,262.33,305.61
15,0,False,False,30,232,1650215700,1650244320,19200,0,2186,122,718.14,795.6
8,0,False,True,23,164,1650189600,1650198480,8880,0,762,195,329.3,368.6
12,1,False,False,37,240,1650228600,1650288240,25920,1,2743,233,594.42,672.7
14,0,False,False,7,68,1650191940,1650216420,21240,0,2023,330,174.88,211.6
6,3,False,False,56,103,1650197700,1650233640,23280,0,2295,91,366.51,417.6
6,5,False,True,46,164,1650218940,1650226320,7380,0,485,39,306.05,343.6
10,5,False,True,23,164,1650232740,1650240300,7560,0,485,236,292.09,328.6
6,9,False,False,56,212,1650238140,1650291900,25860,1,2524,383,407.44,467.2
13,9,False,False,30,72,1650221820,1650246960,22620,0,2225,80,322.79,370.6
2,6,False,False,7,167,1650215400,1650243600,14880,0,1312,339,213.95,252.1
13,12,False,False,58,67,1650218040,1650265020,22080,0,1871,256,723.72,811.7
5,11,False,False,30,155,1650227700,1650251520,19560,0,2036,232,262.33,305.61
2,1,False,True,4,164,1650235920,1650243780,7860,0,728,227,78.14,97.1
15,11,False,False,16,12,1650263340,1650310560,26940,1,2904,292,518.14,585.1
15,6,False,False,30,4,1650207600,1650243180,23700,0,2897,193,681.86,756.6
1,0,False,False,56,80,1650216600,1650235680,13920,0,947,96,412.09,466.6
15,1,False,False,30,114,1650258900,1650294300,24780,1,2751,122,322.79,370.6
9,14,False,False,30,72,1650204000,1650231120,21480,0,2432,17,553.49,618.6
3,0,False,False,7,68,1650206700,1650230640,13980,0,1375,152,262.33,305.61
7,9,False,False,7,43,1650191400,1650222600,25320,0,2448,337,228.84,268.1
7,10,False,False,53,167,1650198900,1650224520,15600,0,1314,254,426.04,481.59
9,10,False,False,7,167,1650201000,1650227700,22320,0,2465,178,327.44,375.6
5,2,False,False,7,167,1650193200,1650216000,12300,0,832,272,155.35,190.6
6,0,False,True,23,164,1650205560,1650214080,8520,0,762,20,403.72,448.6
8,14,False,False,35,167,1650198600,1650219840,17640,0,1392,130,435.34,491.59
15,5,False,False,15,11,1650263340,1650288420,22680,1,2652,292,666.05,739.6
2,1,False,False,7,167,1650227040,1650254340,16320,0,1454,227,78.14,106.1
0,1,False,True,23,164,1650222600,1650231780,9180,0,947,88,357.21,398.6
14,4,False,False,7,167,1650198720,1650228660,18540,0,1471,151,262.33,305.61
5,2,False,False,7,138,1650228780,1650252780,14160,0,1030,272,155.35,190.6
5,0,False,True,23,164,1650235740,1650243000,7260,0,604,193,450.23,498.6
10,4,False,True,4,164,1650195000,1650209820,14820,0,1380,114,387.91,431.6
11,1,False,True,4,164,1650199200,1650211320,12120,0,1260,391,887.44,968.6
1,11,False,False,37,81,1650191100,1650239820,19800,0,1329,191,537.68,611.71
7,15,False,False,30,155,1650234300,1650263340,25380,0,2504,121,322.79,370.6
9,14,False,False,7,167,1650209400,1650239760,22020,0,2417,177,322.79,370.6
0,9,False,False,7,68,1650189900,1650222120,20400,0,1940,332,322.79,370.6
1,9,False,False,7,167,1650200940,1650236040,26940,0,2607,159,315.35,362.6
15,1,False,True,4,164,1650232560,1650253440,20880,0,2698,146,384.65,428.1
4,14,False,False,56,103,1650190800,1650210060,16740,0,1562,340,262.33,305.61
13,9,False,True,4,164,1650202200,1650218400,16200,0,1745,180,322.79,361.6
14,4,False,True,4,164,1650220200,1650233760,13560,0,1298,186,329.3,368.6
0,1,True,False,56,80,1650244980,1650280140,12480,1,947,370,258.6,307.2
5,9,False,False,30,4,1650189600,1650221280,24780,0,2523,162,322.79,370.6
2,1,False,True,4,164,1650221700,1650229440,7740,0,728,227,78.14,97.1
2,3,False,True,38,164,1650196620,1650210240,13620,0,1346,306,148.26,172.48
2,5,False,True,4,164,1650228300,1650234540,6240,0,505,178,403.72,447.1
13,6,True,False,30,72,1650236220,1650255720,10500,1,725,309,141.4,175.61
2,10,False,True,4,164,1650205860,1650212040,6180,0,545,178,357.21,397.1
9,8,False,False,7,167,1650214800,1650245400,23040,0,2465,178,327.44,375.6
14,6,False,False,7,167,1650213720,1650237240,15900,0,1392,54,328.38,376.61
15,3,False,True,46,164,1650196800,1650206160,9360,0,954,376,213.95,244.6
0,9,False,False,7,68,1650189900,1650215220,20100,0,1940,332,322.79,370.6
10,7,False,False,35,72,1650214740,1650244200,12780,0,876,236,481.86,547.2
4,5,False,True,23,164,1650192600,1650201720,9120,0,995,124,288.37,324.6
2,10,False,False,56,167,1650209400,1650233940,17160,0,1312,340,174.88,210.1
4,15,False,False,7,192,1650233400,1650260220,16800,0,1524,115,417.67,472.6
1,4,False,False,7,167,1650223800,1650248160,19440,0,1661,330,221.4,261.61
3,0,False,True,23,164,1650200400,1650210420,10020,0,1207,232,262.33,296.61
8,9,False,True,20,164,1650198360,1650220800,22440,0,2458,24,327.44,366.6
10,7,False,False,35,194,1650201300,1650222900,10020,0,523,19,536.74,600.6
2,10,False,False,7,167,1650202500,1650227700,16200,0,1312,51,174.88,210.1
13,0,True,False,30,72,1650236220,1650251160,12240,0,844,296,117.21,149.6
9,10,False,False,21,145,1650258900,1650288600,27060,1,3163,267,333.03,381.61
7,6,False,False,7,43,1650207120,1650240840,12000,0,872,62,378.6,434.7
5,2,False,True,23,164,1650244500,1650250740,6240,0,505,19,403.72,448.6
11,6,False,True,46,164,1650207420,1650218340,10920,0,1104,201,626.98,688.6
2,4,False,False,56,167,1650209400,1650237960,18840,0,1391,373,213.95,252.1
9,13,False,False,30,72,1650204000,1650231360,20520,0,2225,80,322.79,370.6
9,8,False,True,4,164,1650265140,1650284880,19740,1,2458,178,327.44,366.6
15,10,False,False,21,25,1650232560,1650280680,25560,1,2883,364,531.16,600.2
14,6,False,False,7,167,1650213720,1650243600,15900,0,1392,54,328.38,376.61
4,3,False,True,38,164,1650196800,1650204540,7740,0,650,68,222.68,253.98
11,2,False,True,4,164,1650244200,1650252120,7920,0,652,77,479.07,529.6
13,6,False,True,4,164,1650207720,1650214980,7260,0,720,62,141.4,166.61
3,7,False,False,56,111,1650239100,1650280620,14280,1,1474,373,400.93,460.2
14,5,False,False,7,167,1650213720,1650238500,13740,0,912,54,413.96,468.61
15,0,False,False,7,167,1650263940,1650296400,22500,1,2447,332,322.79,370.6
11,1,False,False,56,80,1650228300,1650252960,16080,0,1289,325,432.56,488.6
4,1,False,False,7,190,1650198300,1650228840,16380,0,1578,330,221.4,261.61
0,9,False,False,30,232,1650231720,1650264120,21060,0,2161,88,450.23,507.6
3,4,False,True,46,164,1650223560,1650230520,6960,0,650,343,174.88,202.6
4,2,False,False,7,89,1650201900,1650218100,12540,0,932,338,237.21,278.6
1,4,False,False,56,94,1650189000,1650210360,17520,0,1583,325,451.16,508.6
6,15,False,True,4,164,1650229800,1650253620,23820,0,2566,362,318.14,356.6
5,0,False,False,7,68,1650193200,1650216420,18660,0,1720,54,174.88,211.6
4,7,False,True,46,164,1650214620,1650225300,10680,0,1177,256,310.7,348.6
8,14,False,False,7,25,1650196740,1650213660,9840,0,465,56,412.09,466.6
14,9,False,False,7,167,1650213720,1650243120,24360,0,2417,177,322.79,370.6
7,14,False,False,30,4,1650189600,1650207360,13140,0,1208,390,627.91,698.6
7,5,False,False,30,4,1650226140,1650245880,13500,0,1145,18,450.23,507.6
5,8,False,False,58,169,1650189600,1650212340,16560,0,1040,256,514.41,581.09
9,7,False,False,35,145,1650204000,1650232800,24420,0,2967,122,455.82,513.61
10,9,False,False,50,94,1650220680,1650252180,26580,0,2516,327,658.6,731.6
15,0,False,False,30,119,1650200400,1650247500,19920,0,2282,122,682.79,763.2
15,0,False,False,39,117,1650254460,1650278760,19380,1,2159,389,549.22,614.01
1,3,False,True,4,164,1650240000,1650256920,16920,0,1763,211,306.05,343.6
9,13,False,False,11,183,1650239700,1650279000,23340,1,2577,108,647.44,725.2
5,1,False,False,7,43,1650196800,1650217080,15540,0,1233,277,124.65,156.1
7,14,False,False,3,79,1650198300,1650230040,12240,0,533,230,479.91,544.0
9,3,False,False,7,192,1650215760,1650239700,10200,0,937,330,213.95,253.6
13,10,False,False,39,145,1650193200,1650229980,19500,0,1946,67,460.84,524.6
10,15,False,False,56,94,1650237000,1650269760,26820,1,2647,354,318.14,365.6
3,8,True,True,23,164,1650197400,1650211080,13680,0,1621,160,180.47,208.61
5,4,False,False,56,103,1650191760,1650212220,16740,0,1328,340,262.33,305.61
13,11,True,False,30,155,1650193200,1650214080,18600,0,1844,160,166.51,202.6
3,7,False,False,56,192,1650251100,1650280380,22440,1,2554,343,569.3,635.6
4,7,False,False,35,72,1650212400,1650244200,15120,0,1386,124,478.14,543.2
6,11,False,True,20,164,1650213420,1650224160,10740,0,1104,114,357.21,398.6
4,15,False,False,56,63,1650238380,1650258000,17160,0,1604,325,440.93,497.6
9,3,False,False,17,103,1650245760,1650294000,21000,1,2259,391,1379.54,1512.21
2,10,False,False,39,145,1650200520,1650229980,16200,0,1416,67,460.84,517.5
14,3,False,False,56,103,1650189600,1650219600,21900,0,2205,247,322.79,370.6
13,6,True,False,56,56,1650218700,1650235740,13140,0,815,286,141.4,175.61
14,10,False,False,7,194,1650203280,1650214740,9300,0,597,158,672.56,746.6
8,9,False,True,4,164,1650246900,1650269400,22500,1,2458,105,461.75,510.98
15,3,False,False,17,11,1650209400,1650240120,20400,0,2267,292,507.91,569.6
3,5,False,True,23,164,1650198900,1650208740,9840,0,1142,232,262.33,296.61
15,5,False,False,56,63,1650225300,1650248520,20460,0,2096,253,322.79,370.6
14,10,False,False,7,167,1650219300,1650245760,15900,0,1392,54,328.38,376.61
4,8,False,True,4,164,1650235800,1650248940,13140,0,1380,138,203.72,233.6
5,0,False,False,56,167,1650189600,1650204720,12240,0,840,369,174.88,211.6
0,9,False,False,30,263,1650216360,1650248280,20580,0,1990,88,665.11,738.59
14,13,False,True,4,164,1650213720,1650222360,8640,0,672,54,186.98,215.6
6,4,False,False,7,167,1650195900,1650228660,18540,0,1519,330,205.58,244.6
10,13,False,True,4,164,1650231000,1650240960,9960,0,720,154,226.98,258.6
13,8,False,False,7,43,1650230100,1650247620,13740,0,1137,52,141.4,174.11
15,9,False,True,46,164,1650209100,1650214860,5760,0,339,349,161.86,188.6
9,0,False,False,21,84,1650219600,1650248340,25800,0,2920,267,290.24,335.61
1,13,False,True,20,164,1650205320,1650216060,10740,0,862,72,293.02,329.6
6,1,False,False,7,167,1650195900,1650241440,17820,0,1582,62,256.75,305.21
3,7,False,False,49,257,1650210480,1650244620,21000,0,1519,343,661.34,743.54
7,0,False,False,7,43,1650231000,1650247020,10200,0,555,330,174.88,210.1
0,2,False,False,56,94,1650187800,1650203580,12060,0,868,345,339.53,388.6
9,8,False,True,20,164,1650222000,1650241800,19800,0,2458,69,327.44,366.6
2,1,False,False,21,114,1650222120,1650240960,11580,0,730,336,152.56,186.1
12,5,False,False,30,119,1650204600,1650238440,20700,0,2323,233,394.42,447.6
10,15,False,False,30,155,1650233100,1650263340,26460,0,2595,89,375.81,427.6
8,12,False,False,28,99,1650246600,1650319860,30840,1,2854,232,778.6,876.3
11,3,False,False,21,25,1650215400,1650256920,28740,0,3023,267,291.17,336.61
9,1,False,True,23,164,1650256500,1650276300,19800,1,2606,122,315.35,353.6
2,3,False,False,17,212,1650222000,1650253680,26880,0,2905,391,2073.48,2251.09
2,4,False,False,56,103,1650210240,1650227820,14820,0,1149,373,213.95,252.1
15,6,False,False,7,167,1650225000,1650253380,23220,0,2567,114,406.51,460.6
2,15,False,False,31,5,1650214500,1650257340,28260,0,2536,121,524.66,590.61
3,4,True,False,30,232,1650195000,1650215460,15480,0,1372,308,174.88,211.6
9,1,False,True,20,164,1650232800,1650252600,19800,0,2606,229,315.35,353.6
11,14,False,False,7,25,1650239100,1650285900,18660,1,1540,53,323.72,377.2
13,7,False,True,46,164,1650248580,1650255300,6720,1,594,200,431.63,478.6
9,3,False,False,7,68,1650200400,1650223980,18600,0,1888,339,208.37,247.6
2,13,False,False,30,155,1650195360,1650214440,15420,0,1271,162,200.0,237.1
15,4,False,False,56,103,1650225300,1650253200,17940,0,1874,285,180.47,217.61
15,5,False,False,15,11,1650245400,1650288420,22500,1,2652,292,666.05,745.2
2,4,False,False,7,92,1650215700,1650235380,13500,0,931,55,213.95,252.1
5,6,False,False,7,167,1650210300,1650232740,12120,0,960,62,217.67,257.6
10,5,False,False,56,167,1650232740,1650253020,15480,0,960,343,174.88,211.6
3,6,False,False,56,167,1650204540,1650226020,17280,0,1623,91,366.51,417.6
2,11,False,False,7,113,1650222000,1650241200,9900,0,664,51,174.88,210.1
7,12,False,False,32,158,1650211860,1650249540,28860,0,2790,80,397.21,455.1
2,14,False,True,4,164,1650195480,1650201180,5700,0,449,118,380.47,422.11
3,15,False,True,46,164,1650203100,1650213000,9900,0,954,325,385.12,428.6
9,10,False,False,7,167,1650214800,1650245760,22380,0,2465,178,327.44,375.6
14,0,False,False,56,80,1650219600,1650241740,11880,0,859,315,440.0,496.6
6,7,False,False,7,43,1650217380,1650237720,11400,0,872,339,399.07,451.1
4,2,False,False,30,4,1650218400,1650235080,11580,0,953,16,600.0,668.6
2,1,True,True,23,164,1650208200,1650216780,8580,0,728,295,78.14,97.1
10,0,False,True,20,164,1650229200,1650238320,9120,0,762,224,227.91,259.6
9,0,False,False,30,145,1650204000,1650241200,22560,0,2610,122,346.98,402.2
9,3,False,False,30,232,1650228300,1650244680,11580,0,970,122,208.37,247.6
0,1,False,True,23,164,1650209700,1650218700,9000,0,947,166,217.67,248.6
4,6,False,True,4,164,1650240180,1650252480,12300,0,1380,330,205.58,235.6
1,15,False,True,4,164,1650235800,1650260700,24900,0,2698,395,702.42,769.7
5,9,False,False,30,232,1650198300,1650222900,21000,0,2060,162,322.79,370.6
5,1,False,False,56,94,1650238620,1650254220,11700,0,797,300,101.4,132.61
3,14,False,False,30,155,1650225900,1650252420,15720,0,1671,231,322.79,370.6
3,5,False,False,7,43,1650217800,1650240600,18180,0,1851,152,262.33,304.11
12,14,False,False,37,133,1650236580,1650295320,26160,1,2755,237,715.34,802.69
3,14,False,False,56,103,1650224100,1650248640,20640,0,2205,247,322.79,370.6
10,9,False,False,7,167,1650195000,1650224520,25920,0,2465,114,394.42,447.6
15,5,False,True,23,164,1650224760,1650241080,16320,0,2083,88,506.05,558.6
12,1,False,False,37,237,1650200220,1650247560,26880,0,2731,121,535.82,604.11
5,9,False,False,7,192,1650232200,1650256440,20940,0,2048,332,322.79,370.6
1,10,False,True,23,164,1650214800,1650220200,5400,0,185,233,236.28,268.6
0,2,False,False,56,80,1650217680,1650252960,15780,0,1307,251,436.28,498.2
3,10,False,False,7,43,1650217800,1650239700,17940,0,1891,53,180.47,216.11
8,3,False,False,35,20,1650197400,1650220680,20580,0,1783,83,535.82,599.61
5,3,False,False,7,43,1650196800,1650227940,20160,0,1851,152,262.33,304.11
5,10,False,False,7,167,1650193200,1650209820,12960,0,960,329,174.88,211.6
2,3,False,False,30,72,1650202380,1650225000,18540,0,1647,231,262.33,304.11
13,11,False,True,4,164,1650245100,1650256500,11400,1,1192,334,171.16,198.6
1,15,False,False,21,114,1650228060,1650265080,28620,0,2751,226,306.98,353.6
9,4,False,True,4,164,1650231660,1650242700,11040,0,1238,156,262.33,296.61
7,1,False,True,46,164,1650248100,1650254220,6120,0,406,303,78.14,98.6
2,15,False,True,4,164,1650234360,1650255000,20640,0,2292,338,307.91,344.1
7,9,False,False,56,63,1650197820,1650234180,22980,0,2321,383,228.84,269.6
2,1,False,True,4,164,1650241500,1650249120,7620,0,728,227,78.14,97.1
11,6,False,False,35,25,1650243420,1650288480,16680,1,1445,126,398.14,457.2
12,4,False,False,30,232,1650200220,1650220920,16800,0,1580,168,218.6,258.6
12,3,False,False,33,248,1650200220,1650234900,21240,0,1887,80,430.7,491.1
9,15,False,True,46,164,1650248100,1650253560,5460,0,339,325,264.19,298.6
3,12,False,False,53,119,1650212400,1650233460,13500,0,1186,256,472.55,531.59
10,11,False,True,4,164,1650214800,1650226320,11520,0,1104,76,497.67,549.6
0,1,False,False,56,94,1650187800,1650204960,12420,0,947,343,213.02,252.6
7,2,False,False,30,114,1650211140,1650230520,13860,0,766,310,155.35,190.6
11,6,False,True,4,164,1650243600,1650254520,10920,1,1104,154,217.67,248.6
3,1,False,True,20,164,1650261120,1650274980,13860,1,1763,266,278.14,313.6
1,13,False,True,4,164,1650218400,1650228900,10500,0,862,114,357.21,398.6
13,10,False,True,4,164,1650227400,1650234960,7560,0,720,52,141.4,166.61
13,5,False,True,46,164,1650202440,1650207420,4980,0,240,340,155.35,181.6
9,0,False,False,7,68,1650201840,1650223680,17700,0,1940,153,340.47,389.61
4,6,False,True,4,164,1650208560,1650220860,12300,0,1380,330,205.58,235.6
14,1,False,False,56,80,1650239940,1650252960,7680,0,282,315,379.53,431.6
15,12,False,False,53,119,1650216960,1650249540,10440,0,677,256,407.44,467.2
4,10,False,True,20,164,1650209640,1650221940,12300,0,1380,331,157.21,183.6
2,3,False,False,30,114,1650221280,1650256980,24900,0,2166,231,262.33,304.11
9,6,False,False,56,63,1650210900,1650246600,22080,0,2469,354,327.44,375.6
5,4,False,False,30,4,1650193200,1650214740,15540,0,1329,124,288.37,333.6
1,9,False,True,23,164,1650237600,1650260760,23160,0,2606,88,450.23,498.6
0,13,False,True,23,164,1650232200,1650239760,7560,0,600,233,236.28,268.6
9,5,False,False,7,68,1650217860,1650244920,20280,0,2233,332,322.79,370.6
0,5,False,False,30,145,1650212700,1650256380,14880,1,1358,166,382.32,440.19
4,2,False,False,30,138,1650203700,1650227880,20280,0,1925,16,600.0,668.6
14,0,False,False,56,167,1650204600,1650229260,15780,0,1272,343,174.88,211.6
2,9,False,False,7,167,1650208800,1650236040,24540,0,2337,329,322.79,369.1
7,5,False,False,56,167,1650213180,1650233460,12840,0,834,346,155.35,190.6
4,3,False,False,56,103,1650228840,1650246000,13620,0,1109,343,174.88,211.6
7,15,False,False,56,119,1650249300,1650300600,26400,1,2634,383,368.37,425.2
5,4,False,True,4,164,1650193200,1650204240,11040,0,995,330,288.37,324.6
9,6,False,False,56,103,1650179040,1650207120,23580,0,2802,354,327.44,375.6
9,5,False,False,30,232,1650204000,1650238980,19500,0,2076,166,679.07,759.2
14,4,False,False,7,167,1650219300,1650241980,17520,0,1471,151,262.33,305.61
13,3,False,False,56,103,1650210000,1650233640,19680,0,1809,343,213.95,253.6
9,4,False,False,7,192,1650222000,1650248580,12720,0,1219,153,273.49,317.6
5,0,False,False,30,261,1650245280,1650279360,14520,1,1402,130,435.34,497.19
2,10,False,True,4,164,1650217440,1650223560,6120,0,545,178,357.21,397.1
3,9,False,True,46,164,1650232920,1650241860,8940,0,848,97,301.4,338.61
7,6,False,True,46,164,1650189600,1650194400,4800,0,221,91,213.95,244.6
0,9,False,False,7,43,1650193200,1650222600,25080,0,2349,329,322.79,369.1
